Name,Price,Product Type,WebLinks,ImageLinks
"Golden(R) Heavy Body Acrylic 5 oz. C.P. Cadmium Yellow Light",36.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/GoldenR-Heavy-Body-Acrylic-5-oz--C-P-Cadmium-Yellow-Light/p/530329268,https://static.helixbeta.com/prod/457/9268/457_530329268.jpg?imwidth=2048
"Art Alternatives Economy Acrylic 64 oz. Magenta",32.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Art-Alternatives-Economy-Acrylic-64-oz--Magenta/p/530328716,https://static.helixbeta.com/prod/457/8716/457_530328716.jpg?imwidth=2048
"Art Alternatives Illustration Marker 48-Marker Set",159.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Art-Alternatives-Illustration-Marker-48-Marker-Set/p/530328741,https://static.helixbeta.com/prod/457/8741/457_530328741.jpg?imwidth=2048
Mabef Studio Easel with Tray,349.88,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Storage--Presentation/Pallettes-Easels-Poster-Boards/Mabef-Studio-Easel-with-Tray/p/530329364,https://static.helixbeta.com/prod/457/9364/457_530329364.jpg?imwidth=2048
"STABILO Point 88 Pen Set 30-Color Wallet Set",33.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/STABILO-Point-88-Pen-Set-30-Color-Wallet-Set/p/530329495,https://static.helixbeta.com/prod/457/9495/457_530329495.jpg?imwidth=2048
W/C PAN SET ANGORA 24 COLOR,23.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/W-C-PAN-SET-ANGORA-24-COLOR/p/578918782,https://static.helixbeta.com/prod/457/8782/457_578918782.jpg?imwidth=2048
PANPASTEL 7CLR STARTER LNDSCPE,56.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/PANPASTEL-7CLR-STARTER-LNDSCPE/p/578920090,https://static.helixbeta.com/prod/457/0090/457_578920090.jpg?imwidth=2048
WATERCOLOR GOUACHE 20 set,28.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/WATERCOLOR-GOUACHE-20-set/p/578920428,https://static.helixbeta.com/prod/457/0428/457_578920428.jpg?imwidth=2048
STABILO POINTBALL PEN WALLET OF 6,20.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/STABILO-POINTBALL-PEN-WALLET-OF-6/p/578920452,https://static.helixbeta.com/prod/457/0452/457_578920452.jpg?imwidth=2048
STABILO POINT 88 MINI SET/18,21.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/STABILO-POINT-88-MINI-SET-18/p/578920508,https://static.helixbeta.com/prod/457/0508/457_578920508.jpg?imwidth=2048
ABT DUAL BRSH SET 10/DSRT FLOR,26.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/ABT-DUAL-BRSH-SET-10-DSRT-FLOR/p/578920751,https://static.helixbeta.com/prod/457/0751/457_578920751.jpg?imwidth=2048
VG WC POCKETBX 12 PAN VIBRA,43.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/VG-WC-POCKETBX-12-PAN-VIBRA/p/578920815,https://static.helixbeta.com/prod/457/0807/457_578920807.jpg?imwidth=2048
GALERIA ACRY 500ML TITAN WHTE,26.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/GALERIA-ACRY-500ML-TITAN-WHTE/p/578920874,https://static.helixbeta.com/prod/457/0874/457_578920874.jpg?imwidth=2048
HEAVY BODY ACRY VIBRANT SET/6,27.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/HEAVY-BODY-ACRY-VIBRANT-SET-6/p/578919769,https://static.helixbeta.com/prod/457/9769/457_578919769.jpg?imwidth=2048
NOVA SERIES SFTCVR 7.5X7.5 TRIO 46SH,25.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Art-Bases-Instruments--Supplies/Artist-Pads-Paper-Tracing-Paper/NOVA-SERIES-SFTCVR-7-5X7-5-TRIO-46SH/p/578920006,https://static.helixbeta.com/prod/457/0006/457_578920006.jpg?imwidth=2048
SELECT VALUE BRUSH SET #15,19.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Paint-Brushes-Art-Brushes/SELECT-VALUE-BRUSH-SET-15/p/578920268,https://static.helixbeta.com/prod/457/0268/457_578920268.jpg?imwidth=2048
MONTANA ACRYLIC MRKR XFINE SET OF 6,34.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/MONTANA-ACRYLIC-MRKR-XFINE-SET-OF-6/p/578919865,https://static.helixbeta.com/prod/457/9865/457_578919865.jpg?imwidth=2048
PC ALL SIZES SET/8 WHITE,49.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/PC-ALL-SIZES-SET-8-WHITE/p/578920233,https://static.helixbeta.com/prod/457/0233/457_578920233.jpg?imwidth=2048
"POSCA 8-Color Paint Marker Set PC-1MR Ultra-Fine",39.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/POSCA-8-Color-Paint-Marker-Set-PC-1MR-Ultra-Fine/p/592306862,https://static.helixbeta.com/prod/457/6862/457_592306862.jpg?imwidth=2048
ARCHES WC COLD PRESS BLOCK 300CP 10X14 10SH,74.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Storage--Presentation/Pallettes-Easels-Poster-Boards/ARCHES-WC-COLD-PRESS-BLOCK-300CP-10X14-10SH/p/578918803,https://static.helixbeta.com/prod/457/8803/457_578918803.jpg?imwidth=2048
PRISMA ILL MARKER MANGA 8CT,32.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/PRISMA-ILL-MARKER-MANGA-8CT/p/578920305,https://static.helixbeta.com/prod/457/0305/457_578920305.jpg?imwidth=2048
MICRON PEN 8PC SET (01)AST,25.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/MICRON-PEN-8PC-SET-01AST/p/578920364,https://static.helixbeta.com/prod/457/0364/457_578920364.jpg?imwidth=2048
PIGMA MANGA-COMIC PRO 8 PC St,25.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/PIGMA-MANGA-COMIC-PRO-8-PC-St/p/578920399,https://static.helixbeta.com/prod/457/0399/457_578920399.jpg?imwidth=2048
STABILO PEN 68 METAL TIN OF 20,31.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/STABILO-PEN-68-METAL-TIN-OF-20/p/578920487,https://static.helixbeta.com/prod/457/0487/457_578920487.jpg?imwidth=2048
ABT DUAL BRSH SET 10/PASTEL,26.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/ABT-DUAL-BRSH-SET-10-PASTEL/p/578920567,https://static.helixbeta.com/prod/457/0567/457_578920567.jpg?imwidth=2048
Twintone Marker Pastel 12CD,20.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Twintone-Marker-Pastel-12CD/p/578920778,https://static.helixbeta.com/prod/457/0778/457_578920778.jpg?imwidth=2048
COLLTN PIGMA MICRON 05 16P,47.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/COLLTN-PIGMA-MICRON-05-16P/p/578920372,https://static.helixbeta.com/prod/457/0372/457_578920372.jpg?imwidth=2048
ABT DUAL BRSH SET 10/CITRUS,26.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/ABT-DUAL-BRSH-SET-10-CITRUS/p/578920575,https://static.helixbeta.com/prod/457/0575/457_578920575.jpg?imwidth=2048
VAN GOGH OIL STARTER SET P410,42.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/VAN-GOGH-OIL-STARTER-SET-P410/p/578920786,https://static.helixbeta.com/prod/457/0786/457_578920786.jpg?imwidth=2048
VG WC POCKETBX 12 PAN VIBRA,43.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/VG-WC-POCKETBX-12-PAN-VIBRA/p/578920815,https://static.helixbeta.com/prod/457/0815/457_578920815.jpg?imwidth=2048
WINTON OIL STARTER SET 10X37ML,61.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/WINTON-OIL-STARTER-SET-10X37ML/p/578920866,https://static.helixbeta.com/prod/457/0866/457_578920866.jpg?imwidth=2048
W/C PAN SET ANGORA 24 COLOR,23.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/W-C-PAN-SET-ANGORA-24-COLOR/p/578918782,https://static.helixbeta.com/prod/457/8782/457_578918782.jpg?imwidth=2048
PANPASTEL 7CLR STARTER LNDSCPE,56.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/PANPASTEL-7CLR-STARTER-LNDSCPE/p/578920090,https://static.helixbeta.com/prod/457/0090/457_578920090.jpg?imwidth=2048
POSCA PAINT MRK FINE SET OF 8-3M,29.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/POSCA-PAINT-MRK-FINE-SET-OF-8-3M/p/578920188,https://static.helixbeta.com/prod/457/0188/457_578920188.jpg?imwidth=2048
WATERCOLOR GOUACHE 20 set,28.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/WATERCOLOR-GOUACHE-20-set/p/578920428,https://static.helixbeta.com/prod/457/0428/457_578920428.jpg?imwidth=2048
STABILO POINTBALL PEN WALLET OF 6,21.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/STABILO-POINTBALL-PEN-WALLET-OF-6/p/578920452,https://static.helixbeta.com/prod/457/0452/457_578920452.jpg?imwidth=2048
ABT DUAL BRSH SET 10/DSRT FLOR,26.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/ABT-DUAL-BRSH-SET-10-DSRT-FLOR/p/578920751,https://static.helixbeta.com/prod/457/0751/457_578920751.jpg?imwidth=2048
GALERIA ACRY 500ML TITAN WHTE,26.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/GALERIA-ACRY-500ML-TITAN-WHTE/p/578920874,https://static.helixbeta.com/prod/457/0874/457_578920874.jpg?imwidth=2048
HEAVY BODY ACRY VIBRANT SET/6,27.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/HEAVY-BODY-ACRY-VIBRANT-SET-6/p/578919769,https://static.helixbeta.com/prod/457/9769/457_578919769.jpg?imwidth=2048
NOVA SERIES SFTCVR 7.5X7.5 TRIO 46SH,25.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Art-Bases-Instruments--Supplies/Artist-Pads-Paper-Tracing-Paper/NOVA-SERIES-SFTCVR-7-5X7-5-TRIO-46SH/p/578920006,https://static.helixbeta.com/prod/457/0006/457_578920006.jpg?imwidth=2048
SELECT VALUE BRUSH SET #15,19.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Paint-Brushes-Art-Brushes/SELECT-VALUE-BRUSH-SET-15/p/578920268,https://static.helixbeta.com/prod/457/0268/457_578920268.jpg?imwidth=2048
MONTANA ACRYLIC MRKR XFINE SET OF 6,34.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/MONTANA-ACRYLIC-MRKR-XFINE-SET-OF-6/p/578919865,https://static.helixbeta.com/prod/457/9865/457_578919865.jpg?imwidth=2048
PC ALL SIZES SET/8 WHITE,49.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/PC-ALL-SIZES-SET-8-WHITE/p/578920233,https://static.helixbeta.com/prod/457/0233/457_578920233.jpg?imwidth=2048
PRISMA DBLE END MANGA ST 12CT,77.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/PRISMA-ILL-MARKER-MANGA-8CT/p/578920305,https://static.helixbeta.com/prod/457/0305/457_578920305.jpg?imwidth=2048
EASEL LYRE MINIATURE,39.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Storage--Presentation/Pallettes-Easels-Poster-Boards/EASEL-LYRE-MINIATURE/p/578919822,https://static.helixbeta.com/prod/457/9822/457_578919822.jpg?imwidth=2048
POSCA PAINT MRK MEDIUM SET OF 16-5M,55.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/POSCA-PAINT-MRK-MEDIUM-SET-OF-16-5M/p/578920209,https://static.helixbeta.com/prod/457/0209/457_578920209.jpg?imwidth=2048
PAINTING KNIFE PLUS SET/3,24.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Art-Bases-Instruments--Supplies/Misc-Art-Instruments-X-acto-Knives-Blades/PAINTING-KNIFE-PLUS-SET-3/p/578920330,https://static.helixbeta.com/prod/457/0330/457_578920330.jpg?imwidth=2048
MICRON PEN PN .45MM AST 8CD,23.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/MICRON-PEN-PN-45MM-AST-8CD/p/578920401,https://static.helixbeta.com/prod/457/0401/457_578920401.jpg?imwidth=2048
CRAY PAS EXPR-50 PK ASST,35.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/CRAY-PAS-EXPR-50-PK-ASST/p/578920410,https://static.helixbeta.com/prod/457/0410/457_578920410.jpg?imwidth=2048
LIQ GLOSS MEDIUM/VARNISH 16OZ,28.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/LIQ-GLOSS-MEDIUM-VARNISH-16OZ/p/578919793,https://static.helixbeta.com/prod/457/9793/457_578919793.jpg?imwidth=2048
MONTANA ACRYLIC MRKR FINE SET OF 12 B,69.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/MONTANA-ACRYLIC-MRKR-FINE-SET-OF-12-B/p/578919890,https://static.helixbeta.com/prod/457/9890/457_578919890.jpg?imwidth=2048
SELECT VALUE BRUSH SET #22,29.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Paint-Brushes-Art-Brushes/SELECT-VALUE-BRUSH-SET-22/p/578920284,https://static.helixbeta.com/prod/457/0284/457_578920284.jpg?imwidth=2048
PRISMA ILL MARKER MANGA 8CT,32.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/PRISMA-ILL-MARKER-MANGA-8CT/p/578920305,https://static.helixbeta.com/prod/457/0305/457_578920305.jpg?imwidth=2048
MICRON PEN 8PC SET (01)AST,25.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/MICRON-PEN-8PC-SET-01AST/p/578920364,https://static.helixbeta.com/prod/457/0364/457_578920364.jpg?imwidth=2048
PIGMA MANGA-COMIC PRO 8 PC St,25.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/PIGMA-MANGA-COMIC-PRO-8-PC-St/p/578920399,https://static.helixbeta.com/prod/457/0399/457_578920399.jpg?imwidth=2048
STABILO PEN 68 METAL TIN OF 20,31.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/STABILO-PEN-68-METAL-TIN-OF-20/p/578920487,https://static.helixbeta.com/prod/457/0487/457_578920487.jpg?imwidth=2048
ABT DUAL BRSH SET 10/PASTEL,26.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/ABT-DUAL-BRSH-SET-10-PASTEL/p/578920567,https://static.helixbeta.com/prod/457/0567/457_578920567.jpg?imwidth=2048
Twintone Marker Pastel 12CD,20.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Twintone-Marker-Pastel-12CD/p/578920778,https://static.helixbeta.com/prod/457/0778/457_578920778.jpg?imwidth=2048
COLLTN PIGMA MICRON 05 16P,47.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/COLLTN-PIGMA-MICRON-05-16P/p/578920372,https://static.helixbeta.com/prod/457/0372/457_578920372.jpg?imwidth=2048
ABT DUAL BRSH SET 10/CITRUS,26.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/ABT-DUAL-BRSH-SET-10-CITRUS/p/578920575,https://static.helixbeta.com/prod/457/0575/457_578920575.jpg?imwidth=2048
VAN GOGH OIL STARTER SET P410,42.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/VAN-GOGH-OIL-STARTER-SET-P410/p/578920786,https://static.helixbeta.com/prod/457/0786/457_578920786.jpg?imwidth=2048
VG WC POCKETBX 12 PAN VIBRA,43.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/VG-WC-POCKETBX-12-PAN-VIBRA/p/578920815,https://static.helixbeta.com/prod/457/0815/457_578920815.jpg?imwidth=2048
WINTON OIL STARTER SET 10X37ML,61.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/WINTON-OIL-STARTER-SET-10X37ML/p/578920866,https://static.helixbeta.com/prod/457/0866/457_578920866.jpg?imwidth=2048
"POSCA 8-Color Paint Marker Set PC-1MR Ultra-Fine",39.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/POSCA-8-Color-Paint-Marker-Set-PC-1MR-Ultra-Fine/p/592306862,https://static.helixbeta.com/prod/457/6862/457_592306862.jpg?imwidth=2048
Boss Orig Pastel Turquoise,2.48,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Boss-Orig-Pastel-Turquoise/p/270403694,https://static.helixbeta.com/prod/457/3694/457_270403694.jpg?imwidth=2048
Boss Orig Pastel Creamy Peach,2.48,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Boss-Orig-Pastel-Creamy-Peach/p/270403715,https://static.helixbeta.com/prod/457/3715/457_270403715.jpg?imwidth=2048
Dual Brush Set Tropical,28.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Dual-Brush-Set-Tropical/p/525720385,https://static.helixbeta.com/prod/457/0385/457_525720385.jpg?imwidth=2048
Boss Orig Pastel Hint Of Mint,2.48,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Boss-Orig-Pastel-Hint-Of-Mint/p/270403707,https://static.helixbeta.com/prod/457/3707/457_270403707.jpg?imwidth=2048
"STABILO BOSS Original Pastel Highlighter Milky Yellow",2.48,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/STABILO-BOSS-Original-Pastel-Highlighter-Milky-Yellow/p/270403731,https://static.helixbeta.com/prod/457/3731/457_270403731.jpg?imwidth=2048
Abt Dual Brsh Set 10 Bright,28.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Brush-Tip-Marker-Set/p/525720369,https://static.helixbeta.com/prod/457/0369/457_525720369.jpg?imwidth=2048
"STABILO Sensor Fineliner Pen Black",2.18,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/STABILO-Sensor-Fineliner-Pen-Black/p/271268720,https://static.helixbeta.com/prod/457/8720/457_271268720.jpg?imwidth=2048
Sensor Fine Blue,2.18,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Sensor-Fine-Blue/p/271268711,https://static.helixbeta.com/prod/457/8711/457_271268711.jpg?imwidth=2048
"STABILO Pen 68 Wallet 20-Color",27.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/STABILO-Pen-68-Wallet-20-Color/p/374270347,https://static.helixbeta.com/prod/457/0347/457_374270347.jpg?imwidth=2048
Men's Colosseum Navy/Camo Drexel Dragons OHT Military Appreciation Snow Cruise Raglan Quarter-Zip Top,40.49,Apparel,https://drexel.spirit.bncollege.com/drexel-dragons-mens-colosseum-navy/camo-drexel-dragons-oht-military-appreciation-snow-cruise-raglan-quarter-zip-top/t-12723351+p-9331382391869+z-9-2862087244?_ref=p-DLP:m-GRID:i-r0c0:po-0,https://images.footballfanatics.com/drexel-dragons/mens-colosseum-navy/camo-drexel-dragons-oht-military-appreciation-snow-cruise-raglan-quarter-zip-top_pi4851000_altimages_ff_4851288-f6e2430d51bcfb15947dalt1_full.jpg?_hv=2&w=900
Drexel Dragon Champion Bartow Collection Powerblend Navy,49.48,Apparel,https://drexel.spirit.bncollege.com/drexel-dragons-drexel-dragon-champion-bartow-collection-powerblend-navy/t-34163328+p-90557741755158+z-8-2254577218?_ref=p-DLP:m-GRID:i-r0c1:po-1,https://images.footballfanatics.com/drexel-dragons/drexel-dragon-champion-bartow-collection-powerblend-navy_ss10_p-100782026+u-3xlpfrho299nft4mp0zv+v-rqsgkime6pczcggvtxko.jpg?_hv=2&w=900
Drexel Dragon Jersey SS Tee Oatmeal,35.98,Apparel,https://drexel.spirit.bncollege.com/drexel-dragons-drexel-dragon-jersey-ss-tee-oatmeal/t-34500006+p-899989883073016+z-9-336910177?_ref=p-DLP:m-GRID:i-r0c2:po-2,https://images.footballfanatics.com/drexel-dragons/drexel-dragon-jersey-ss-tee-oatmeal_ss10_p-101076766+u-acrz7rkjsthqjgg90de5+v-e5buuqe1eqrbx6lc0xhj.jpg?_hv=2&w=900
Drexel Champion Powerblend Apparel,33.28,Apparel,https://drexel.spirit.bncollege.com/drexel-dragons-drexel-champion-powerblend-Apparel/t-23164428+p-233377477741384+z-9-1216061217?_ref=p-DLP:m-GRID:i-r1c0:po-3,https://images.footballfanatics.com/drexel-dragons/drexel-champion-powerblend-Apparel_ss10_p-100307170+u-qyajgghcqpz2wkztwop2+v-zsssooh1b2eziomi9evb.jpg?_hv=2&w=900
Drexel Dragon Super Fan Blocked Sleeve Hood navy,67.48,Apparel,https://drexel.spirit.bncollege.com/drexel-dragons-drexel-dragon-super-fan-blocked-sleeve-hood-navy/t-45160095+p-78000111185675+z-8-568382971?_ref=p-DLP:m-GRID:i-r1c1:po-4,https://images.footballfanatics.com/drexel-dragons/drexel-dragon-super-fan-blocked-sleeve-hood-navy_ss10_p-101071576+u-quqg0f8izrr4qihjfhcj+v-hvxxghoje8xryxk1hlzy.jpg?_hv=2&w=900
Drexel League Heritage Triblend Hooded Apparel,67.48,Apparel,https://drexel.spirit.bncollege.com/drexel-dragons-drexel-league-heritage-triblend-hooded-Apparel/t-34493384+p-346699967522552+z-9-855626170?_ref=p-DLP:m-GRID:i-r1c2:po-5,https://images.footballfanatics.com/drexel-dragons/drexel-league-heritage-triblend-hooded-Apparel_ss10_p-100780219+u-ewus4fpri7nflitqyez6+v-tlki1ozomaztzemw83rj.jpg?_hv=2&w=900
Drexel Dragon SP Illusionist Fleece Hood,62.98,Apparel,https://drexel.spirit.bncollege.com/drexel-dragons-drexel-dragon-sp-illusionist-fleece-hood/t-23160039+p-891188965443175+z-9-997286611?_ref=p-DLP:m-GRID:i-r2c0:po-6,https://images.footballfanatics.com/drexel-dragons/drexel-dragon-sp-illusionist-fleece-hood_ss10_p-100799965+u-sqaurnfmabphvpwpp7uv+v-ljiwohfqkbp7rd75l4pc.jpg?_hv=2&w=900
